order_line_id,order_id,customer_id,order_date,region,channel,product_category,product_name,quantity,unit_price,cost_per_unit,discount_pct,promo_flag,payment_status,fulfillment_status,total_return_qty,total_refund,gross_revenue,discount_amount,net_revenue,realized_revenue,realized_cogs,realized_profit,realized_margin_pct,discount_group,month
OL001257,O100740,C1141,2026-05-30 00:00:00,West,Online,Personal Care,Perfume,4,12061.34,7091.95,2.7,N,Paid,Cancelled,3,30797.73,48245.36,1302.62472,46942.73528,16145.00528,7091.95,9053.05528,56.0734117,Low Discount,2026-05-01 00:00:00
OL001258,O100741,C1053,2026-01-07 00:00:00,West,Online,Personal Care,Face Wash,3,13087.45,8685.83,16.3,N,Paid,Delivered,0,0,39262.35,6399.76305,32862.58695,32862.58695,26057.49,6805.09695,20.70773357,Medium Discount,2026-01-01 00:00:00
OL001259,O100741,C1053,2026-01-07 00:00:00,West,Online,Fashion,Jeans,3,13852.93,7059.9,18.5,N,Paid,Delivered,2,25753.45,41558.79,7688.37615,33870.41385,8116.96385,7059.9,1057.06385,13.0228971,Medium Discount,2026-01-01 00:00:00
OL001260,O100742,C1369,2026-05-02 00:00:00,South,Store,Home,Bedsheet,5,667.88,451.66,1.4,N,Paid,Delivered,0,0,3339.4,46.7516,3292.6484,3292.6484,2258.3,1034.3484,31.4138734,Low Discount,2026-05-01 00:00:00
OL001261,O100742,C1369,2026-05-02 00:00:00,South,Store,Personal Care,Face Wash,3,11895.03,8073.22,5.7,N,Paid,Delivered,3,30699.32,35685.09,2034.05013,33651.03987,2951.71987,0,2951.71987,100,Low Discount,2026-05-01 00:00:00
OL001262,O100743,C1207,2026-03-15 00:00:00,South,Marketplace,Electronics,Earbuds,4,3197.54,2216.2,31.6,Y,Paid,Delivered,0,0,12790.16,4041.69056,8748.46944,8748.46944,8864.8,-116.33056,-1.329724711,High Discount,2026-03-01 00:00:00
OL001263,O100744,C1234,2026-06-27 00:00:00,South,Marketplace,Fashion,T-Shirt,3,11229.34,5371.89,25.5,Y,Paid,Delivered,0,0,33688.02,8590.4451,25097.5749,25097.5749,16115.67,8981.9049,35.78793942,High Discount,2026-06-01 00:00:00
OL001264,O100745,C1225,2026-01-27 00:00:00,South,Store,Personal Care,Trimmer,4,993.4,673.7,0,N,Paid,Delivered,0,0,3973.6,0,3973.6,3973.6,2694.8,1278.8,32.18240387,Low Discount,2026-01-01 00:00:00
OL001265,O100745,C1225,2026-01-27 00:00:00,South,Store,Fashion,Jacket,1,2977.65,1378.97,5.7,N,Failed,Delivered,0,0,2977.65,169.72605,2807.92395,2807.92395,1378.97,1428.95395,50.89005171,Low Discount,2026-01-01 00:00:00
OL001266,O100745,C1225,2026-01-27 00:00:00,South,Store,Personal Care,Trimmer,5,330.48,220.75,13.5,N,Paid,Delivered,0,0,1652.4,223.074,1429.326,1429.326,1103.75,325.576,22.77828851,Medium Discount,2026-01-01 00:00:00
OL001267,O100746,C1429,2026-03-21 00:00:00,North,Online,Personal Care,Perfume,3,5844.78,3155.02,15.7,N,Pending,Delivered,0,0,17534.34,2752.89138,14781.44862,14781.44862,9465.06,5316.38862,35.96662788,Medium Discount,2026-03-01 00:00:00
OL001268,O100746,C1429,2026-03-21 00:00:00,North,Online,Home,Storage Box,3,10594.18,6335.09,31.8,Y,Paid,Delivered,0,0,31782.54,10106.84772,21675.69228,21675.69228,19005.27,2670.42228,12.31989385,High Discount,2026-03-01 00:00:00
OL001269,O100746,C1429,2026-03-21 00:00:00,North,Online,Home,Bedsheet,3,3668.73,2621.58,6.4,N,Paid,Delivered,2,7104.53,11006.19,704.39616,10301.79384,3197.26384,2621.58,575.68384,18.00551562,Low Discount,2026-03-01 00:00:00
OL001270,O100747,C1427,2026-05-25 00:00:00,South,Online,Personal Care,Trimmer,2,2793.47,1835.02,19,N,Failed,Delivered,0,0,5586.94,1061.5186,4525.4214,4525.4214,3670.04,855.3814,18.90169609,Medium Discount,2026-05-01 00:00:00
OL001271,O100748,C1029,2026-01-23 00:00:00,South,Online,Electronics,Earbuds,4,7213.17,5419.5,0,N,Paid,Cancelled,0,0,28852.68,0,28852.68,28852.68,21678,7174.68,24.86659818,Low Discount,2026-01-01 00:00:00
OL001273,O100749,C1492,2026-05-24 00:00:00,North,Marketplace,Fashion,Jeans,3,9588.31,5506.58,21.1,Y,Failed,Delivered,0,0,28764.93,6069.40023,22695.52977,22695.52977,16519.74,6175.78977,27.21148099,Medium Discount,2026-05-01 00:00:00
OL001274,O100749,C1492,2026-05-24 00:00:00,North,Marketplace,Fashion,Jeans,1,4954.47,2790.13,4.3,N,Paid,Cancelled,0,0,4954.47,213.04221,4741.42779,4741.42779,2790.13,1951.29779,41.1542235,Low Discount,2026-05-01 00:00:00
OL001275,O100750,C1019,2026-01-30 00:00:00,North,Marketplace,Home,Mixer,1,3537.64,1978.61,18.3,N,Failed,Delivered,1,3153.8,3537.64,647.38812,2890.25188,-263.54812,0,-263.54812,100,Medium Discount,2026-01-01 00:00:00
OL001276,O100750,C1019,2026-01-30 00:00:00,North,Marketplace,Fashion,Shoes,1,1620,806.82,24,Y,Failed,Delivered,1,1390.59,1620,388.8,1231.2,-159.39,0,-159.39,100,Medium Discount,2026-01-01 00:00:00
OL001277,O100751,C1184,2026-01-05 00:00:00,South,Online,Personal Care,Perfume,4,7616.73,5115.98,11.4,N,Failed,Delivered,0,0,30466.92,3473.22888,26993.69112,26993.69112,20463.92,6529.77112,24.18998977,Medium Discount,2026-01-01 00:00:00
OL001278,O100751,C1184,2026-01-05 00:00:00,South,Online,Home,Bedsheet,3,6729.93,4022.53,24.4,Y,Failed,Delivered,0,0,20189.79,4926.30876,15263.48124,15263.48124,12067.59,3195.89124,20.93815421,Medium Discount,2026-01-01 00:00:00
OL001279,O100751,C1184,2026-01-05 00:00:00,South,Online,Electronics,Earbuds,4,3116.33,2233.27,15,N,Pending,Delivered,2,6073.98,12465.32,1869.798,10595.522,4521.542,4466.54,55.002,1.216443417,Medium Discount,2026-01-01 00:00:00
OL001280,O100752,C1478,2026-01-08 00:00:00,East,Store,Fashion,Shoes,1,3438.7,1679.57,17.3,N,Failed,Delivered,0,0,3438.7,594.8951,2843.8049,2843.8049,1679.57,1164.2349,40.939338,Medium Discount,2026-01-01 00:00:00
OL001281,O100753,C1097,2026-02-28 00:00:00,South,Marketplace,Home,Lamp,5,1583.96,1114.4,25.7,Y,Pending,Delivered,0,0,7919.8,2035.3886,5884.4114,5884.4114,5572,312.4114,5.309135932,High Discount,2026-02-01 00:00:00
OL001282,O100753,C1097,2026-02-28 00:00:00,South,Marketplace,Fashion,Jacket,4,14555.25,7421.68,7.1,N,Failed,Delivered,0,0,58221,4133.691,54087.309,54087.309,29686.72,24400.589,45.11333518,Low Discount,2026-02-01 00:00:00
OL001283,O100753,C1097,2026-02-28 00:00:00,South,Marketplace,Fashion,Shoes,3,3968.39,2502.05,43.2,Y,Failed,Delivered,3,11334.03,11905.17,5143.03344,6762.13656,-4571.89344,0,-4571.89344,100,High Discount,2026-02-01 00:00:00
OL001284,O100754,C1187,2026-05-02 00:00:00,East,Store,Electronics,Power Bank,5,1083.13,755.16,23.1,Y,Paid,Delivered,0,0,5415.65,1251.01515,4164.63485,4164.63485,3775.8,388.83485,9.336589257,Medium Discount,2026-05-01 00:00:00
OL001286,O100755,,2026-03-03 00:00:00,West,Online,Fashion,Shoes,2,566.83,270.68,23,Y,Paid,Delivered,0,0,1133.66,260.7418,872.9182,872.9182,541.36,331.5582,37.98273424,Medium Discount,2026-03-01 00:00:00
OL001288,O100756,C1013,2026-04-23 00:00:00,North,Store,Electronics,Power Bank,1,13203.64,9326.69,0,N,Paid,Delivered,0,0,13203.64,0,13203.64,13203.64,9326.69,3876.95,29.36273634,Low Discount,2026-04-01 00:00:00
OL001289,O100757,C1137,2026-02-04 00:00:00,West,Marketplace,Electronics,Earbuds,2,4745.99,3887.6,18.1,N,Failed,Cancelled,0,0,9491.98,1718.04838,7773.93162,7773.93162,7775.2,-1.26838,-0.016315811,Medium Discount,2026-02-01 00:00:00
OL001290,O100758,,2026-06-18 00:00:00,North,Store,Personal Care,Face Wash,3,9333.41,4793.99,12.6,N,Failed,Delivered,0,0,28000.23,3528.02898,24472.20102,24472.20102,14381.97,10090.23102,41.23139971,Medium Discount,2026-06-01 00:00:00
OL001291,O100758,C1450,2026-06-18 00:00:00,North,Store,Electronics,Smartwatch,4,10601.47,7902.54,16.7,N,Failed,Delivered,0,0,42405.88,7081.78196,35324.09804,35324.09804,31610.16,3713.93804,10.51389348,Medium Discount,2026-06-01 00:00:00
OL001292,O100759,C1380,2026-01-08 00:00:00,East,Store,Home,Mixer,4,10227.55,7065.5,2.9,N,Pending,Delivered,0,0,40910.2,1186.3958,39723.8042,39723.8042,28262,11461.8042,28.85374256,Low Discount,2026-01-01 00:00:00
OL001293,O100760,C1374,2026-03-25 00:00:00,East,Store,Home,Lamp,2,14626.25,8907.23,2.8,N,Paid,Delivered,2,26293.7,29252.5,819.07,28433.43,2139.73,0,2139.73,100,Low Discount,2026-03-01 00:00:00
OL001294,O100761,C1507,2026-06-25 00:00:00,South,Store,Home,Mixer,4,4237.74,2353.27,5.4,N,Paid,Delivered,1,3607.85,16950.96,915.35184,16035.60816,12427.75816,7059.81,5367.94816,43.19321386,Low Discount,2026-06-01 00:00:00
OL001295,O100761,C1507,2026-06-25 00:00:00,South,Store,Fashion,Jacket,1,2599.58,1312.77,21.6,Y,Failed,Delivered,0,0,2599.58,561.50928,2038.07072,2038.07072,1312.77,725.30072,35.58761298,Medium Discount,2026-06-01 00:00:00
OL001296,O100761,C1507,2026-06-25 00:00:00,South,Store,Fashion,Jacket,4,13689.76,8844.66,18.1,N,Failed,Delivered,1,11873.54,54759.04,9911.38624,44847.65376,32974.11376,26533.98,6440.13376,19.53087748,Medium Discount,2026-06-01 00:00:00
OL001297,O100762,C1279,2026-05-10 00:00:00,West,Store,Fashion,Shoes,1,2005.91,1080.97,4.7,N,Paid,Cancelled,0,0,2005.91,94.27777,1911.63223,1911.63223,1080.97,830.66223,43.45303542,Low Discount,2026-05-01 00:00:00
OL001298,O100762,C1279,2026-05-10 00:00:00,West,Store,Fashion,T-Shirt,5,11338.83,7114.89,1.5,N,Paid,Cancelled,0,0,56694.15,850.41225,55843.73775,55843.73775,35574.45,20269.28775,36.29643818,Low Discount,2026-05-01 00:00:00
OL001299,O100762,C1279,2026-05-10 00:00:00,West,Store,Electronics,Keyboard,2,8550.88,6426.91,3.6,N,Paid,Delivered,0,0,17101.76,615.66336,16486.09664,16486.09664,12853.82,3632.27664,22.0323629,Low Discount,2026-05-01 00:00:00
OL001300,O100763,C1025,2026-03-27 00:00:00,East,Online,Home,Lamp,2,2098.02,1458.94,14,N,Pending,Cancelled,0,0,4196.04,587.4456,3608.5944,3608.5944,2917.88,690.7144,19.1408156,Medium Discount,2026-03-01 00:00:00
OL001302,O100765,C1465,2026-04-01 00:00:00,West,Online,Electronics,Power Bank,3,3377.98,2749.25,16.1,N,Paid,Delivered,0,0,10133.94,1631.56434,8502.37566,8502.37566,8247.75,254.62566,2.994758997,Medium Discount,2026-04-01 00:00:00
OL001303,O100765,C1465,2026-04-01 00:00:00,West,Online,Home,Mixer,4,9706.43,6256.49,20.9,Y,Pending,Delivered,0,0,38825.72,8114.57548,30711.14452,30711.14452,25025.96,5685.18452,18.51179632,Medium Discount,2026-04-01 00:00:00
OL001304,O100765,C1465,2026-04-01 00:00:00,West,Online,Home,Storage Box,5,3908.04,2660.46,8.3,N,Failed,Delivered,2,7332.33,19540.2,1621.8366,17918.3634,10586.0334,7981.38,2604.6534,24.60462103,Low Discount,2026-04-01 00:00:00
OL001305,O100766,C1123,2026-03-22 00:00:00,West,Marketplace,Fashion,T-Shirt,1,6278.89,3092.32,19.3,N,Paid,Delivered,0,0,6278.89,1211.82577,5067.06423,5067.06423,3092.32,1974.74423,38.97215706,Medium Discount,2026-03-01 00:00:00
OL001306,O100766,C1123,2026-03-22 00:00:00,West,Marketplace,Home,Lamp,3,12164.56,7513.42,12.4,N,Paid,Delivered,0,0,36493.68,4525.21632,31968.46368,31968.46368,22540.26,9428.20368,29.49220136,Medium Discount,2026-03-01 00:00:00
OL001307,O100767,C1198,2026-03-25 00:00:00,South,Online,Personal Care,Perfume,1,9204.16,5635.66,17.2,N,Paid,Delivered,0,0,9204.16,1583.11552,7621.04448,7621.04448,5635.66,1985.38448,26.05134356,Medium Discount,2026-03-01 00:00:00
OL001308,O100768,C1144,2026-06-06 00:00:00,West,Store,Fashion,Jeans,2,9297.46,4677.69,0,N,Paid,Cancelled,0,0,18594.92,0,18594.92,18594.92,9355.38,9239.54,49.68851708,Low Discount,2026-06-01 00:00:00
OL001309,O100768,C1144,2026-06-06 00:00:00,West,Store,Home,Storage Box,1,6831.37,4674.33,17.2,N,Paid,Delivered,1,6283.67,6831.37,1174.99564,5656.37436,-627.29564,0,-627.29564,100,Medium Discount,2026-06-01 00:00:00
OL001311,O100769,C1246,2026-02-14 00:00:00,North,Online,Electronics,Smartwatch,3,1255.17,985.59,26.7,Y,Paid,Delivered,1,-1115.85,3765.51,1005.39117,2760.11883,3875.96883,1971.18,1904.78883,49.14355387,High Discount,2026-02-01 00:00:00
OL001312,O100769,C1246,2026-02-14 00:00:00,North,Online,Electronics,Keyboard,2,3224.16,2615.76,1.4,N,Paid,Cancelled,1,3091.19,6448.32,90.27648,6358.04352,3266.85352,2615.76,651.09352,19.93029427,Low Discount,2026-02-01 00:00:00
OL001313,O100769,C1246,2026-02-14 00:00:00,North,Online,Personal Care,Shampoo,4,12428.57,7667.29,19.9,N,Paid,Cancelled,0,0,49714.28,9893.14172,39821.13828,39821.13828,30669.16,9151.97828,22.98271389,Medium Discount,2026-02-01 00:00:00
OL001314,O100770,C1071,2026-06-14 00:00:00,South,Store,Home,Lamp,5,9770.91,5822.3,27.9,Y,Failed,Delivered,0,0,48854.55,13630.41945,35224.13055,35224.13055,29111.5,6112.63055,17.35353138,High Discount,2026-06-01 00:00:00
OL001315,O100770,C1071,2026-06-14 00:00:00,South,Store,Personal Care,Shampoo,1,14162.14,8289.19,4.7,N,Paid,Delivered,0,0,14162.14,665.62058,13496.51942,13496.51942,8289.19,5207.32942,38.58275795,Low Discount,2026-06-01 00:00:00
OL001316,O100771,C1329,2026-06-10 00:00:00,North,Marketplace,Electronics,Keyboard,2,1680.07,1198.44,30.5,Y,Paid,Delivered,0,0,3360.14,1024.8427,2335.2973,2335.2973,2396.88,-61.5827,-2.637038976,High Discount,2026-06-01 00:00:00
OL001317,O100772,C1253,2026-02-14 00:00:00,South,Online,Personal Care,Face Wash,5,10253.52,5143.31,10,N,Failed,Delivered,0,0,51267.6,5126.76,46140.84,46140.84,25716.55,20424.29,44.26510224,Low Discount,2026-02-01 00:00:00
OL001318,O100773,C1255,2026-02-03 00:00:00,North,Online,Electronics,Power Bank,3,13252.26,9771.5,9.6,N,Paid,Delivered,0,0,39756.78,3816.65088,35940.12912,35940.12912,29314.5,6625.62912,18.43518452,Low Discount,2026-02-01 00:00:00
OL001319,O100773,C1255,2026-02-03 00:00:00,North,Online,Electronics,Earbuds,4,10010.25,7231.78,19.4,N,Paid,Cancelled,0,0,40041,7767.954,32273.046,32273.046,28927.12,3345.926,10.36755564,Medium Discount,2026-02-01 00:00:00
OL001320,O100773,C1255,2026-02-03 00:00:00,North,Online,Home,Mixer,1,1321.71,757.16,10.9,N,Paid,Delivered,0,0,1321.71,144.06639,1177.64361,1177.64361,757.16,420.48361,35.70550601,Medium Discount,2026-02-01 00:00:00
OL001321,O100774,C1293,2026-02-10 00:00:00,West,Store,Electronics,Power Bank,4,11662.02,8219.52,1.5,N,Pending,Delivered,0,0,46648.08,699.7212,45948.3588,45948.3588,32878.08,13070.2788,28.44558357,Low Discount,2026-02-01 00:00:00
OL001322,O100775,C1007,2026-01-21 00:00:00,West,Marketplace,Personal Care,Shampoo,2,7922.55,4600.68,22.5,Y,Paid,Delivered,0,0,15845.1,3565.1475,12279.9525,12279.9525,9201.36,3078.5925,25.07006847,Medium Discount,2026-01-01 00:00:00
OL001323,O100776,C1441,2026-05-13 00:00:00,West,Store,Fashion,Jacket,3,11964.99,6301.53,11.9,N,Pending,Delivered,0,0,35894.97,4271.50143,31623.46857,31623.46857,18904.59,12718.87857,40.21974548,Medium Discount,2026-05-01 00:00:00
OL001325,O100778,C1145,2026-06-12 00:00:00,North,Online,Personal Care,Face Wash,4,4608.27,2418.59,31.5,Y,Paid,Delivered,0,0,18433.08,5806.4202,12626.6598,12626.6598,9674.36,2952.2998,23.38147892,High Discount,2026-06-01 00:00:00
OL001326,O100778,C1145,2026-06-12 00:00:00,North,Online,Home,Mixer,4,5560.6,3381.88,20.7,Y,Paid,Delivered,0,0,22242.4,4604.1768,17638.2232,17638.2232,13527.52,4110.7032,23.3056536,Medium Discount,2026-06-01 00:00:00
OL001327,O100778,C1145,2026-06-12 00:00:00,North,Online,Electronics,Power Bank,5,9005.48,6294.28,32.3,Y,Paid,Delivered,0,0,45027.4,14543.8502,30483.5498,30483.5498,31471.4,-987.8502,-3.240600936,High Discount,2026-06-01 00:00:00
OL001328,O100779,C1265,2026-04-15 00:00:00,South,Marketplace,Home,Mixer,3,6864.47,4098.68,21.4,Y,Paid,Cancelled,0,0,20593.41,4406.98974,16186.42026,16186.42026,12296.04,3890.38026,24.0348403,Medium Discount,2026-04-01 00:00:00
OL001329,O100780,C1098,2026-05-06 00:00:00,North,Store,Fashion,T-Shirt,2,10919.5,5175.06,0,N,Paid,Delivered,0,0,21839,0,21839,21839,10350.12,11488.88,52.60717066,Low Discount,2026-05-01 00:00:00
OL001330,O100780,C1098,2026-05-06 00:00:00,North,Store,Electronics,Keyboard,1,2203.05,1654.71,9.7,N,Failed,Cancelled,0,0,2203.05,213.69585,1989.35415,1989.35415,1654.71,334.64415,16.82174841,Low Discount,2026-05-01 00:00:00
OL001331,O100780,C1098,2026-05-06 00:00:00,North,Store,Electronics,Smartwatch,1,1297.3,883.56,11.2,N,Paid,Cancelled,0,0,1297.3,145.2976,1152.0024,1152.0024,883.56,268.4424,23.30224312,Medium Discount,2026-05-01 00:00:00
OL001332,O100781,C1450,2026-05-19 00:00:00,East,Online,Electronics,Power Bank,4,2910.48,2203.74,8.9,N,Paid,Delivered,0,0,11641.92,1036.13088,10605.78912,10605.78912,8814.96,1790.82912,16.88539249,Low Discount,2026-05-01 00:00:00
OL001335,O100782,C1165,2026-01-28 00:00:00,North,Store,Electronics,Power Bank,2,2498.9,2037.24,15.6,N,Paid,Delivered,0,0,4997.8,779.6568,4218.1432,4218.1432,4074.48,143.6632,3.405839802,Medium Discount,2026-01-01 00:00:00
OL001336,O100783,,2026-05-04 00:00:00,South,Marketplace,Personal Care,Perfume,5,12534.24,8215.48,14.2,N,Paid,Delivered,0,0,62671.2,8899.3104,53771.8896,53771.8896,41077.4,12694.4896,23.60804073,Medium Discount,2026-05-01 00:00:00
OL001337,O100784,C1263,2026-01-08 00:00:00,East,Store,Fashion,Jacket,2,13669.52,8235.5,4.3,N,Pending,Delivered,0,0,27339.04,1175.57872,26163.46128,26163.46128,16471,9692.46128,37.04579137,Low Discount,2026-01-01 00:00:00
OL001338,O100785,C1220,2026-05-05 00:00:00,West,Online,Fashion,T-Shirt,5,13650.92,8583.15,13.3,N,Paid,Delivered,0,0,68254.6,9077.8618,59176.7382,59176.7382,42915.75,16260.9882,27.47868283,Medium Discount,2026-05-01 00:00:00
OL001339,O100786,C1268,2026-06-03 00:00:00,East,Online,Home,Lamp,1,2682.21,1606.41,16.9,N,Paid,Delivered,0,0,2682.21,453.29349,2228.91651,2228.91651,1606.41,622.50651,27.92865983,Medium Discount,2026-06-01 00:00:00
OL001340,O100787,C1246,2026-01-03 00:00:00,East,Online,Electronics,Power Bank,4,11772.93,9341.46,7.8,N,Paid,Delivered,0,0,47091.72,3673.15416,43418.56584,43418.56584,37365.84,6052.72584,13.94040941,Low Discount,2026-01-01 00:00:00
OL001341,O100787,C1246,2026-01-03 00:00:00,East,Online,Home,Mixer,3,4257.15,2838.38,33.1,Y,Pending,Delivered,0,0,12771.45,4227.34995,8544.10005,8544.10005,8515.14,28.96005,0.338947927,High Discount,2026-01-01 00:00:00
OL001342,O100788,C1148,2026-06-30 00:00:00,South,Marketplace,Fashion,T-Shirt,4,10639.79,6148.01,28.3,Y,Paid,Delivered,0,0,42559.16,12044.24228,30514.91772,30514.91772,24592.04,5922.87772,19.40977778,High Discount,2026-06-01 00:00:00
OL001343,O100789,C1249,2026-04-13 00:00:00,East,Store,Home,Bedsheet,2,13220.85,8498.76,0,N,Paid,Delivered,0,0,26441.7,0,26441.7,26441.7,16997.52,9444.18,35.71699248,Low Discount,2026-04-01 00:00:00
OL001344,O100789,C1249,2026-04-13 00:00:00,East,Store,Home,Storage Box,5,7624.67,5198.47,21.7,Y,Failed,Delivered,4,27786.97,38123.35,8272.76695,29850.58305,2063.61305,5198.47,-3134.85695,-151.9110838,Medium Discount,2026-04-01 00:00:00
OL001345,O100789,C1249,2026-04-13 00:00:00,East,Store,Fashion,T-Shirt,4,11024.6,6052.93,9,N,Failed,Delivered,0,0,44098.4,3968.856,40129.544,40129.544,24211.72,15917.824,39.66609738,Low Discount,2026-04-01 00:00:00
OL001346,O100790,C1341,2026-06-11 00:00:00,South,Online,Home,Bedsheet,2,14046.14,9827.01,15.9,N,Failed,Cancelled,0,0,28092.28,4466.67252,23625.60748,23625.60748,19654.02,3971.58748,16.81052004,Medium Discount,2026-06-01 00:00:00
OL001347,O100790,C1341,2026-06-11 00:00:00,South,Online,Fashion,Jeans,3,1443.69,680.09,8.1,N,Paid,Delivered,0,0,4331.07,350.81667,3980.25333,3980.25333,2040.27,1939.98333,48.7401974,Low Discount,2026-06-01 00:00:00
OL001348,O100791,C1425,2026-04-10 00:00:00,South,Store,Home,Bedsheet,5,11723.11,6665.94,5.5,N,Paid,Delivered,0,0,58615.55,3223.85525,55391.69475,55391.69475,33329.7,22061.99475,39.82906616,Low Discount,2026-04-01 00:00:00
OL001349,O100792,C1335,2026-04-11 00:00:00,South,Marketplace,Fashion,Jacket,4,2203.48,1311.92,15.6,N,Failed,Delivered,0,0,8813.92,1374.97152,7438.94848,7438.94848,5247.68,2191.26848,29.45669655,Medium Discount,2026-04-01 00:00:00
OL001350,O100792,C1335,2026-04-11 00:00:00,South,Marketplace,Home,Lamp,4,8040.08,5615.94,17,N,Paid,Cancelled,4,63114.76,32160.32,5467.2544,26693.0656,-36421.6944,0,-36421.6944,100,Medium Discount,2026-04-01 00:00:00
OL001351,O100793,C1249,2026-01-05 00:00:00,West,Marketplace,Electronics,Keyboard,4,2388.58,1730.75,38.1,Y,Failed,Delivered,2,4161.72,9554.32,3640.19592,5914.12408,1752.40408,3461.5,-1709.09592,-97.52864305,High Discount,2026-01-01 00:00:00
OL001352,O100794,C1125,2026-01-07 00:00:00,North,Store,Fashion,Jeans,2,832.54,457.26,1.9,N,Failed,Delivered,0,0,1665.08,31.63652,1633.44348,1633.44348,914.52,718.92348,44.01275519,Low Discount,2026-01-01 00:00:00
OL001354,O100796,C1490,2026-05-16 00:00:00,North,Store,Fashion,T-Shirt,5,10798.44,6332.16,7.7,N,Paid,Delivered,0,0,53992.2,4157.3994,49834.8006,49834.8006,31660.8,18174.0006,36.46849266,Low Discount,2026-05-01 00:00:00
OL001355,O100797,C1254,2026-03-22 00:00:00,East,Store,Fashion,Jeans,3,4749.98,2827.87,3.3,N,Paid,Delivered,1,4122.15,14249.94,470.24802,13779.69198,9657.54198,5655.74,4001.80198,41.43706533,Low Discount,2026-03-01 00:00:00
OL001356,O100798,C1323,2026-04-16 00:00:00,West,Online,Electronics,Power Bank,3,2119.68,1573.85,17.2,N,Paid,Delivered,1,1989.73,6359.04,1093.75488,5265.28512,3275.55512,3147.7,127.85512,3.90331151,Medium Discount,2026-04-01 00:00:00
OL001357,O100798,C1323,2026-04-16 00:00:00,West,Online,Home,Bedsheet,1,11429.84,7210.19,23.9,Y,Paid,Cancelled,1,10958.4,11429.84,2731.73176,8698.10824,-2260.29176,0,-2260.29176,100,Medium Discount,2026-04-01 00:00:00
OL001358,O100798,C1323,2026-04-16 00:00:00,West,Online,Electronics,Keyboard,1,4458.65,3356.01,12.4,N,Failed,Delivered,0,0,4458.65,552.8726,3905.7774,3905.7774,3356.01,549.7674,14.0757484,Medium Discount,2026-04-01 00:00:00
OL001359,O100799,C1241,2026-06-20 00:00:00,North,Online,Electronics,Power Bank,4,3294.01,2334.65,21.8,Y,Paid,Cancelled,2,5751.37,13176.04,2872.37672,10303.66328,4552.29328,4669.3,-117.00672,-2.570280797,Medium Discount,2026-06-01 00:00:00
OL001360,O100800,C1436,2026-01-28 00:00:00,North,Marketplace,Personal Care,Perfume,2,3819.81,2116.03,9.1,N,Paid,Cancelled,0,0,7639.62,695.20542,6944.41458,6944.41458,4232.06,2712.35458,39.05807392,Low Discount,2026-01-01 00:00:00
OL001361,O100801,C1237,2026-06-27 00:00:00,South,Marketplace,Fashion,T-Shirt,5,4854.9,2457.71,16.6,N,Paid,Delivered,5,-20989.65,24274.5,4029.567,20244.933,41234.583,0,41234.583,100,Medium Discount,2026-06-01 00:00:00
OL001362,O100802,C1183,2026-05-24 00:00:00,West,Marketplace,Electronics,Keyboard,5,8006.25,6424.5,27.2,Y,Paid,Delivered,0,0,40031.25,10888.5,29142.75,29142.75,32122.5,-2979.75,-10.22466994,High Discount,2026-05-01 00:00:00
OL001363,O100803,C1118,2026-04-28 00:00:00,North,Online,Personal Care,Face Wash,4,10745.15,5657.09,24.5,Y,Paid,Cancelled,0,0,42980.6,10530.247,32450.353,32450.353,22628.36,9821.993,30.26775394,Medium Discount,2026-04-01 00:00:00
OL001364,O100804,C1071,2026-03-20 00:00:00,East,Marketplace,Fashion,Shoes,1,12735.57,6139.33,18.5,N,Paid,Cancelled,0,0,12735.57,2356.08045,10379.48955,10379.48955,6139.33,4240.15955,40.85133021,Medium Discount,2026-03-01 00:00:00
OL001365,O100805,C1307,2026-03-08 00:00:00,West,Store,Home,Mixer,1,11546.63,6874.62,10.6,N,Paid,Delivered,0,0,11546.63,1223.94278,10322.68722,10322.68722,6874.62,3448.06722,33.40280633,Medium Discount,2026-03-01 00:00:00
OL001366,O100806,C1007,2026-04-28 00:00:00,West,Online,Electronics,Smartwatch,4,3901.32,2827.59,38.8,Y,Paid,Cancelled,0,0,15605.28,6054.84864,9550.43136,9550.43136,11310.36,-1759.92864,-18.42773979,High Discount,2026-04-01 00:00:00
OL001367,O100807,C1126,2026-04-29 00:00:00,North,Online,Personal Care,Shampoo,4,11333.02,5811.93,9.1,N,Pending,Delivered,2,21987.53,45332.08,4125.21928,41206.86072,19219.33072,11623.86,7595.47072,39.51995431,Low Discount,2026-04-01 00:00:00
OL001368,O100808,C1306,2026-03-29 00:00:00,North,Marketplace,Personal Care,Shampoo,2,1424.86,857.14,22.9,Y,Pending,Delivered,0,0,2849.72,652.58588,2197.13412,2197.13412,1714.28,482.85412,21.97654279,Medium Discount,2026-03-01 00:00:00
OL001369,O100808,C1306,2026-03-29 00:00:00,North,Marketplace,Electronics,Earbuds,2,4764.08,3714.03,21.4,Y,Paid,Delivered,0,0,9528.16,2039.02624,7489.13376,7489.13376,7428.06,61.07376,0.81549832,Medium Discount,2026-03-01 00:00:00
OL001370,O100808,C1306,2026-03-29 00:00:00,North,Marketplace,Fashion,T-Shirt,2,3998.45,2022.82,2.1,N,Pending,Delivered,0,0,7996.9,167.9349,7828.9651,7828.9651,4045.64,3783.3251,48.32471536,Low Discount,2026-03-01 00:00:00
